41268,8,3,2020-09-25 00:00:00
41269,9,4,2020-09-26 00:00:00
41270,10,5,2020-09-27 00:00:00
41271,1,1,2020-09-28 00:00:00
41272,2,2,2020-09-29 00:00:00
41273,3,3,2020-09-30 00:00:00
41274,4,4,2020-10-01 00:00:00
41275,5,5,2020-10-02 00:00:00
41276,6,1,2020-10-03 00:00:00
41277,7,2,2020-10-04 00:00:00
41278,8,3,2020-10-05 00:00:00
41279,9,4,2020-10-06 00:00:00
41280,10,5,2020-10-07 00:00:00
41281,1,1,2020-10-08 00:00:00
41282,2,2,2020-10-09 00:00:00
41283,3,3,2020-10-10 00:00:00
41284,4,4,2020-10-11 00:00:00
41285,5,5,2020-10-12 00:00:00
41286,6,1,2020-10-13 00:00:00
41287,7,2,2020-10-14 00:00:00
41288,8,3,2020-10-15 00:00:00
41289,9,4,2020-10-16 00:00:00
41290,10,5,2020-10-17 00:00:00
41291,1,1,2020-10-18 00:00:00
41292,2,2,2020-10-19 00:00:00
41293,3,3,2020-10-20 00:00:00
41294,4,4,2020-10-21 00:00:00
41295,5,5,2020-10-22 00:00:00
41296,6,1,2020-10-23 00:00:00
41297,7,2,2020-10-24 00:00:00
41298,8,3,2020-10-25 00:00:00
41299,9,4,2020-10-26 00:00:00
41300,10,5,2020-10-27 00:00:00
41301,1,1,2020-10-28 00:00:00
41302,2,2,2020-10-29 00:00:00
41303,3,3,2020-10-30 00:00:00
41304,4,4,2020-10-31 00:00:00
41305,5,5,2020-11-01 00:00:00
41306,6,1,2020-11-02 00:00:00
41307,7,2,2020-11-03 00:00:00
41308,8,3,2020-11-04 00:00:00
41309,9,4,2020-11-05 00:00:00
41310,10,5,2020-11-06 00:00:00
41311,1,1,2020-11-07 00:00:00
41312,2,2,2020-11-08 00:00:00
41313,3,3,2020-11-09 00:00:00
41314,4,4,2020-11-10 00:00:00
41315,5,5,2020-11-11 00:00:00
41316,6,1,2020-11-12 00:00:00
41317,7,2,2020-11-13 00:00:00
41318,8,3,2020-11-14 00:00:00
41319,9,4,2020-11-15 00:00:00
41320,10,5,2020-11-16 00:00:00
41321,1,1,2020-11-17 00:00:00
41322,2,2,2020-11-18 00:00:00
41323,3,3,2020-11-19 00:00:00
41324,4,4,2020-11-20 00:00:00
41325,5,5,2020-11-21 00:00:00
41326,6,1,2020-11-22 00:00:00
41327,7,2,2020-11-23 00:00:00
41328,8,3,2020-11-24 00:00:00
41329,9,4,2020-11-25 00:00:00
41330,10,5,2020-11-26 00:00:00
41331,1,1,2020-11-27 00:00:00
41332,2,2,2020-11-28 00:00:00
41333,3,3,2020-11-29 00:00:00
41334,4,4,2020-11-30 00:00:00
41335,5,5,2020-12-01 00:00:00
41336,6,1,2020-12-02 00:00:00
41337,7,2,2020-12-03 00:00:00
41338,8,3,2020-12-04 00:00:00
41339,9,4,2020-12-05 00:00:00
41340,10,5,2020-12-06 00:00:00
41341,1,1,2020-12-07 00:00:00
41342,2,2,2020-12-08 00:00:00
41343,3,3,2020-12-09 00:00:00
41344,4,4,2020-12-10 00:00:00
41345,5,5,2020-12-11 00:00:00
41346,6,1,2020-12-12 00:00:00
41347,7,2,2020-12-13 00:00:00
41348,8,3,2020-12-14 00:00:00
41349,9,4,2020-12-15 00:00:00
41350,10,5,2020-12-16 00:00:00
41351,1,1,2020-12-17 00:00:00
41352,2,2,2020-12-18 00:00:00
41353,3,3,2020-12-19 00:00:00
41354,4,4,2020-12-20 00:00:00
41355,5,5,2020-12-21 00:00:00
41356,6,1,2020-12-22 00:00:00
41357,7,2,2020-12-23 00:00:00
41358,8,3,2020-12-24 00:00:00
41359,9,4,2020-12-25 00:00:00
41360,10,5,2020-12-26 00:00:00
41361,1,1,2020-12-27 00:00:00
41362,2,2,2020-12-28 00:00:00
41363,3,3,2020-12-29 00:00:00
41364,4,4,2020-12-30 00:00:00
41365,5,5,2020-12-31 00:00:00
41366,6,1,2021-01-01 00:00:00
41367,7,2,2021-01-02 00:00:00
41368,8,3,2021-01-03 00:00:00
41369,9,4,2021-01-04 00:00:00
41370,10,5,2021-01-05 00:00:00
41371,1,1,2021-01-06 00:00:00
41372,2,2,2021-01-07 00:00:00
41373,3,3,2021-01-08 00:00:00
41374,4,4,2021-01-09 00:00:00
41375,5,5,2021-01-10 00:00:00
41376,6,1,2021-01-11 00:00:00
41377,7,2,2021-01-12 00:00:00
41378,8,3,2021-01-13 00:00:00
41379,9,4,2021-01-14 00:00:00
41380,10,5,2021-01-15 00:00:00
41381,1,1,2021-01-16 00:00:00
41382,2,2,2021-01-17 00:00:00
41383,3,3,2021-01-18 00:00:00
41384,4,4,2021-01-19 00:00:00
41385,5,5,2021-01-20 00:00:00
41386,6,1,2021-01-21 00:00:00
41387,7,2,2021-01-22 00:00:00
41388,8,3,2021-01-23 00:00:00
41389,9,4,2021-01-24 00:00:00
41390,10,5,2021-01-25 00:00:00
41391,1,1,2021-01-26 00:00:00
41392,2,2,2021-01-27 00:00:00
41393,3,3,2021-01-28 00:00:00
41394,4,4,2021-01-29 00:00:00
41395,5,5,2021-01-30 00:00:00
41396,6,1,2021-01-31 00:00:00
41397,7,2,2021-02-01 00:00:00
41398,8,3,2021-02-02 00:00:00
41399,9,4,2021-02-03 00:00:00
41400,10,5,2021-02-04 00:00:00
41401,1,1,2021-02-05 00:00:00
41402,2,2,2021-02-06 00:00:00
41403,3,3,2021-02-07 00:00:00
41404,4,4,2021-02-08 00:00:00
41405,5,5,2021-02-09 00:00:00
41406,6,1,2021-02-10 00:00:00
41407,7,2,2021-02-11 00:00:00
41408,8,3,2021-02-12 00:00:00
41409,9,4,2021-02-13 00:00:00
41410,10,5,2021-02-14 00:00:00
41411,1,1,2021-02-15 00:00:00
41412,2,2,2021-02-16 00:00:00
41413,3,3,2021-02-17 00:00:00
41414,4,4,2021-02-18 00:00:00
41415,5,5,2021-02-19 00:00:00
41416,6,1,2021-02-20 00:00:00
41417,7,2,2021-02-21 00:00:00
41418,8,3,2021-02-22 00:00:00
41419,9,4,2021-02-23 00:00:00
41420,10,5,2021-02-24 00:00:00
41421,1,1,2021-02-25 00:00:00
41422,2,2,2021-02-26 00:00:00
41423,3,3,2021-02-27 00:00:00
41424,4,4,2021-02-28 00:00:00
41425,5,5,2021-03-01 00:00:00
41426,6,1,2021-03-02 00:00:00
41427,7,2,2021-03-03 00:00:00
41428,8,3,2021-03-04 00:00:00
41429,9,4,2021-03-05 00:00:00
41430,10,5,2021-03-06 00:00:00
41431,1,1,2021-03-07 00:00:00
41432,2,2,2021-03-08 00:00:00
41433,3,3,2021-03-09 00:00:00
41434,4,4,2021-03-10 00:00:00
41435,5,5,2021-03-11 00:00:00
41436,6,1,2021-03-12 00:00:00
41437,7,2,2021-03-13 00:00:00
41438,8,3,2021-03-14 00:00:00
41439,9,4,2021-03-15 00:00:00
41440,10,5,2021-03-16 00:00:00
41441,1,1,2021-03-17 00:00:00
41442,2,2,2021-03-18 00:00:00
41443,3,3,2021-03-19 00:00:00
41444,4,4,2021-03-20 00:00:00
41445,5,5,2021-03-21 00:00:00
41446,6,1,2021-03-22 00:00:00
41447,7,2,2021-03-23 00:00:00
41448,8,3,2021-03-24 00:00:00
41449,9,4,2021-03-25 00:00:00
41450,10,5,2021-03-26 00:00:00
41451,1,1,2021-03-27 00:00:00
41452,2,2,2021-03-28 00:00:00
41453,3,3,2021-03-29 00:00:00
41454,4,4,2021-03-30 00:00:00
41455,5,5,2021-03-31 00:00:00
41456,6,1,2021-04-01 00:00:00
41457,7,2,2021-04-02 00:00:00
41458,8,3,2021-04-03 00:00:00
41459,9,4,2021-04-04 00:00:00
41460,10,5,2021-04-05 00:00:00
41461,1,1,2021-04-06 00:00:00
41462,2,2,2021-04-07 00:00:00
41463,3,3,2021-04-08 00:00:00
41464,4,4,2021-04-09 00:00:00
41465,5,5,2021-04-10 00:00:00
41466,6,1,2021-04-11 00:00:00
41467,7,2,2021-04-12 00:00:00
41468,8,3,2021-04-13 00:00:00
41469,9,4,2021-04-14 00:00:00
41470,10,5,2021-04-15 00:00:00
41471,1,1,2021-04-16 00:00:00
41472,2,2,2021-04-17 00:00:00
41473,3,3,2021-04-18 00:00:00
41474,4,4,2021-04-19 00:00:00
41475,5,5,2021-04-20 00:00:00
41476,6,1,2021-04-21 00:00:00
41477,7,2,2021-04-22 00:00:00
41478,8,3,2021-04-23 00:00:00
41479,9,4,2021-04-24 00:00:00
41480,10,5,2021-04-25 00:00:00
41481,1,1,2021-04-26 00:00:00
41482,2,2,2021-04-27 00:00:00
41483,3,3,2021-04-28 00:00:00
41484,4,4,2021-04-29 00:00:00
41485,5,5,2021-04-30 00:00:00
41486,6,1,2021-05-01 00:00:00
41487,7,2,2021-05-02 00:00:00
41488,8,3,2021-05-03 00:00:00
41489,9,4,2021-05-04 00:00:00
41490,10,5,2021-05-05 00:00:00
41491,1,1,2021-05-06 00:00:00
41492,2,2,2021-05-07 00:00:00
41493,3,3,2021-05-08 00:00:00
41494,4,4,2021-05-09 00:00:00
41495,5,5,2021-05-10 00:00:00
41496,6,1,2021-05-11 00:00:00
41497,7,2,2021-05-12 00:00:00
41498,8,3,2021-05-13 00:00:00
41499,9,4,2021-05-14 00:00:00
41500,10,5,2021-05-15 00:00:00
41501,1,1,2021-05-16 00:00:00
41502,2,2,2021-05-17 00:00:00
41503,3,3,2021-05-18 00:00:00
41504,4,4,2021-05-19 00:00:00
41505,5,5,2021-05-20 00:00:00
41506,6,1,2021-05-21 00:00:00
41507,7,2,2021-05-22 00:00:00
41508,8,3,2021-05-23 00:00:00
41509,9,4,2021-05-24 00:00:00
41510,10,5,2021-05-25 00:00:00
41511,1,1,2021-05-26 00:00:00
41512,2,2,2021-05-27 00:00:00
41513,3,3,2021-05-28 00:00:00
41514,4,4,2021-05-29 00:00:00
41515,5,5,2021-05-30 00:00:00
41516,6,1,2021-05-31 00:00:00
41517,7,2,2021-06-01 00:00:00
41518,8,3,2021-06-02 00:00:00
41519,9,4,2021-06-03 00:00:00
41520,10,5,2021-06-04 00:00:00
41521,1,1,2021-06-05 00:00:00
41522,2,2,2021-06-06 00:00:00
41523,3,3,2021-06-07 00:00:00
41524,4,4,2021-06-08 00:00:00
41525,5,5,2021-06-09 00:00:00
41526,6,1,2021-06-10 00:00:00
41527,7,2,2021-06-11 00:00:00
41528,8,3,2021-06-12 00:00:00
41529,9,4,2021-06-13 00:00:00
41530,10,5,2021-06-14 00:00:00
41531,1,1,2021-06-15 00:00:00
41532,2,2,2021-06-16 00:00:00
41533,3,3,2021-06-17 00:00:00
41534,4,4,2021-06-18 00:00:00
41535,5,5,2021-06-19 00:00:00
41536,6,1,2021-06-20 00:00:00
41537,7,2,2021-06-21 00:00:00
41538,8,3,2021-06-22 00:00:00
41539,9,4,2021-06-23 00:00:00
41540,10,5,2021-06-24 00:00:00
41541,1,1,2021-06-25 00:00:00
41542,2,2,2021-06-26 00:00:00
41543,3,3,2021-06-27 00:00:00
41544,4,4,2021-06-28 00:00:00
41545,5,5,2021-06-29 00:00:00
41546,6,1,2021-06-30 00:00:00
41547,7,2,2021-07-01 00:00:00
41548,8,3,2021-07-02 00:00:00
41549,9,4,2021-07-03 00:00:00
41550,10,5,2021-07-04 00:00:00
41551,1,1,2021-07-05 00:00:00
41552,2,2,2021-07-06 00:00:00
41553,3,3,2021-07-07 00:00:00
41554,4,4,2021-07-08 00:00:00
41555,5,5,2021-07-09 00:00:00
41556,6,1,2021-07-10 00:00:00
41557,7,2,2021-07-11 00:00:00
41558,8,3,2021-07-12 00:00:00
41559,9,4,2021-07-13 00:00:00
41560,10,5,2021-07-14 00:00:00
41561,1,1,2021-07-15 00:00:00
41562,2,2,2021-07-16 00:00:00
41563,3,3,2021-07-17 00:00:00
41564,4,4,2021-07-18 00:00:00
41565,5,5,2021-07-19 00:00:00
41566,6,1,2021-07-20 00:00:00
41567,7,2,2021-07-21 00:00:00
41568,8,3,2021-07-22 00:00:00
41569,9,4,2021-07-23 00:00:00
41570,10,5,2021-07-24 00:00:00
41571,1,1,2021-07-25 00:00:00
41572,2,2,2021-07-26 00:00:00
41573,3,3,2021-07-27 00:00:00
41574,4,4,2021-07-28 00:00:00
41575,5,5,2021-07-29 00:00:00
41576,6,1,2021-07-30 00:00:00
41577,7,2,2021-07-31 00:00:00
41578,8,3,2021-08-01 00:00:00
41579,9,4,2021-08-02 00:00:00
41580,10,5,2021-08-03 00:00:00
41581,1,1,2021-08-04 00:00:00
41582,2,2,2021-08-05 00:00:00
41583,3,3,2021-08-06 00:00:00
41584,4,4,2021-08-07 00:00:00
41585,5,5,2021-08-08 00:00:00
41586,6,1,2021-08-09 00:00:00
41587,7,2,2021-08-10 00:00:00
41588,8,3,2021-08-11 00:00:00
41589,9,4,2021-08-12 00:00:00
41590,10,5,2021-08-13 00:00:00
41591,1,1,2021-08-14 00:00:00
41592,2,2,2021-08-15 00:00:00
41593,3,3,2021-08-16 00:00:00
41594,4,4,2021-08-17 00:00:00
41595,5,5,2021-08-18 00:00:00
41596,6,1,2021-08-19 00:00:00
41597,7,2,2021-08-20 00:00:00
41598,8,3,2021-08-21 00:00:00
41599,9,4,2021-08-22 00:00:00
41600,10,5,2021-08-23 00:00:00
41601,1,1,2021-08-24 00:00:00
41602,2,2,2021-08-25 00:00:00
41603,3,3,2021-08-26 00:00:00
41604,4,4,2021-08-27 00:00:00
41605,5,5,2021-08-28 00:00:00
41606,6,1,2021-08-29 00:00:00
41607,7,2,2021-08-30 00:00:00
41608,8,3,2021-08-31 00:00:00
41609,9,4,2021-09-01 00:00:00
41610,10,5,2021-09-02 00:00:00
41611,1,1,2021-09-03 00:00:00
41612,2,2,2021-09-04 00:00:00
41613,3,3,2021-09-05 00:00:00
41614,4,4,2021-09-06 00:00:00
41615,5,5,2021-09-07 00:00:00
41616,6,1,2021-09-08 00:00:00
41617,7,2,2021-09-09 00:00:00
41618,8,3,2021-09-10 00:00:00
41619,9,4,2021-09-11 00:00:00
41620,10,5,2021-09-12 00:00:00
41621,1,1,2021-09-13 00:00:00
41622,2,2,2021-09-14 00:00:00
41623,3,3,2021-09-15 00:00:00
41624,4,4,2021-09-16 00:00:00
41625,5,5,2021-09-17 00:00:00
41626,6,1,2021-09-18 00:00:00
41627,7,2,2021-09-19 00:00:00
41628,8,3,2021-09-20 00:00:00
41629,9,4,2021-09-21 00:00:00
41630,10,5,2021-09-22 00:00:00
41631,1,1,2021-09-23 00:00:00
41632,2,2,2021-09-24 00:00:00
41633,3,3,2021-09-25 00:00:00
41634,4,4,2021-09-26 00:00:00
41635,5,5,2021-09-27 00:00:00
41636,6,1,2021-09-28 00:00:00
41637,7,2,2021-09-29 00:00:00
41638,8,3,2021-09-30 00:00:00
41639,9,4,2021-10-01 00:00:00
41640,10,5,2021-10-02 00:00:00
41641,1,1,2021-10-03 00:00:00
41642,2,2,2021-10-04 00:00:00
41643,3,3,2021-10-05 00:00:00
41644,4,4,2021-10-06 00:00:00
41645,5,5,2021-10-07 00:00:00
41646,6,1,2021-10-08 00:00:00
41647,7,2,2021-10-09 00:00:00
41648,8,3,2021-10-10 00:00:00
41649,9,4,2021-10-11 00:00:00
41650,10,5,2021-10-12 00:00:00
41651,1,1,2021-10-13 00:00:00
41652,2,2,2021-10-14 00:00:00
41653,3,3,2021-10-15 00:00:00
41654,4,4,2021-10-16 00:00:00
41655,5,5,2021-10-17 00:00:00
41656,6,1,2021-10-18 00:00:00
41657,7,2,2021-10-19 00:00:00
41658,8,3,2021-10-20 00:00:00
41659,9,4,2021-10-21 00:00:00
41660,10,5,2021-10-22 00:00:00
41661,1,1,2021-10-23 00:00:00
41662,2,2,2021-10-24 00:00:00
41663,3,3,2021-10-25 00:00:00
41664,4,4,2021-10-26 00:00:00
41665,5,5,2021-10-27 00:00:00
41666,6,1,2021-10-28 00:00:00
41667,7,2,2021-10-29 00:00:00
41668,8,3,2021-10-30 00:00:00
41669,9,4,2021-10-31 00:00:00
41670,10,5,2021-11-01 00:00:00
41671,1,1,2021-11-02 00:00:00
41672,2,2,2021-11-03 00:00:00
41673,3,3,2021-11-04 00:00:00
41674,4,4,2021-11-05 00:00:00
41675,5,5,2021-11-06 00:00:00
41676,6,1,2021-11-07 00:00:00
41677,7,2,2021-11-08 00:00:00
41678,8,3,2021-11-09 00:00:00
41679,9,4,2021-11-10 00:00:00
41680,10,5,2021-11-11 00:00:00
41681,1,1,2021-11-12 00:00:00
41682,2,2,2021-11-13 00:00:00
41683,3,3,2021-11-14 00:00:00
41684,4,4,2021-11-15 00:00:00
41685,5,5,2021-11-16 00:00:00
41686,6,1,2021-11-17 00:00:00
41687,7,2,2021-11-18 00:00:00
41688,8,3,2021-11-19 00:00:00
41689,9,4,2021-11-20 00:00:00
41690,10,5,2021-11-21 00:00:00
41691,1,1,2021-11-22 00:00:00
41692,2,2,2021-11-23 00:00:00
41693,3,3,2021-11-24 00:00:00
41694,4,4,2021-11-25 00:00:00
41695,5,5,2021-11-26 00:00:00
41696,6,1,2021-11-27 00:00:00
41697,7,2,2021-11-28 00:00:00
41698,8,3,2021-11-29 00:00:00
41699,9,4,2021-11-30 00:00:00
41700,10,5,2021-12-01 00:00:00
41701,1,1,2021-12-02 00:00:00
41702,2,2,2021-12-03 00:00:00
41703,3,3,2021-12-04 00:00:00
41704,4,4,2021-12-05 00:00:00
41705,5,5,2021-12-06 00:00:00
41706,6,1,2021-12-07 00:00:00
41707,7,2,2021-12-08 00:00:00
41708,8,3,2021-12-09 00:00:00
41709,9,4,2021-12-10 00:00:00
41710,10,5,2021-12-11 00:00:00
41711,1,1,2021-12-12 00:00:00
41712,2,2,2021-12-13 00:00:00
41713,3,3,2021-12-14 00:00:00
41714,4,4,2021-12-15 00:00:00
41715,5,5,2021-12-16 00:00:00
41716,6,1,2021-12-17 00:00:00
41717,7,2,2021-12-18 00:00:00
41718,8,3,2021-12-19 00:00:00
41719,9,4,2021-12-20 00:00:00
41720,10,5,2021-12-21 00:00:00
41721,1,1,2021-12-22 00:00:00
41722,2,2,2021-12-23 00:00:00
41723,3,3,2021-12-24 00:00:00
41724,4,4,2021-12-25 00:00:00
41725,5,5,2021-12-26 00:00:00
41726,6,1,2021-12-27 00:00:00
41727,7,2,2021-12-28 00:00:00
41728,8,3,2021-12-29 00:00:00
41729,9,4,2021-12-30 00:00:00
41730,10,5,2021-12-31 00:00:00
41731,1,1,2022-01-01 00:00:00
41732,2,2,2022-01-02 00:00:00
41733,3,3,2022-01-03 00:00:00
41734,4,4,2022-01-04 00:00:00
41735,5,5,2022-01-05 00:00:00
41736,6,1,2022-01-06 00:00:00
41737,7,2,2022-01-07 00:00:00
41738,8,3,2022-01-08 00:00:00
41739,9,4,2022-01-09 00:00:00
41740,10,5,2022-01-10 00:00:00
41741,1,1,2022-01-11 00:00:00
41742,2,2,2022-01-12 00:00:00
41743,3,3,2022-01-13 00:00:00
41744,4,4,2022-01-14 00:00:00
41745,5,5,2022-01-15 00:00:00
41746,6,1,2022-01-16 00:00:00
41747,7,2,2022-01-17 00:00:00
41748,8,3,2022-01-18 00:00:00
41749,9,4,2022-01-19 00:00:00
41750,10,5,2022-01-20 00:00:00
41751,1,1,2022-01-21 00:00:00
41752,2,2,2022-01-22 00:00:00
41753,3,3,2022-01-23 00:00:00
41754,4,4,2022-01-24 00:00:00
41755,5,5,2022-01-25 00:00:00
41756,6,1,2022-01-26 00:00:00
41757,7,2,2022-01-27 00:00:00
41758,8,3,2022-01-28 00:00:00
41759,9,4,2022-01-29 00:00:00
41760,10,5,2022-01-30 00:00:00
41761,1,1,2022-01-31 00:00:00
41762,2,2,2022-02-01 00:00:00
41763,3,3,2022-02-02 00:00:00
41764,4,4,2022-02-03 00:00:00
41765,5,5,2022-02-04 00:00:00
41766,6,1,2022-02-05 00:00:00
41767,7,2,2022-02-06 00:00:00
41768,8,3,2022-02-07 00:00:00
41769,9,4,2022-02-08 00:00:00
41770,10,5,2022-02-09 00:00:00
41771,1,1,2022-02-10 00:00:00
41772,2,2,2022-02-11 00:00:00
41773,3,3,2022-02-12 00:00:00
41774,4,4,2022-02-13 00:00:00
41775,5,5,2022-02-14 00:00:00
41776,6,1,2022-02-15 00:00:00
41777,7,2,2022-02-16 00:00:00
41778,8,3,2022-02-17 00:00:00
41779,9,4,2022-02-18 00:00:00
41780,10,5,2022-02-19 00:00:00
41781,1,1,2022-02-20 00:00:00
41782,2,2,2022-02-21 00:00:00
41783,3,3,2022-02-22 00:00:00
41784,4,4,2022-02-23 00:00:00
41785,5,5,2022-02-24 00:00:00
41786,6,1,2022-02-25 00:00:00
41787,7,2,2022-02-26 00:00:00
41788,8,3,2022-02-27 00:00:00
41789,9,4,2022-02-28 00:00:00
41790,10,5,2022-03-01 00:00:00
41791,1,1,2022-03-02 00:00:00
41792,2,2,2022-03-03 00:00:00
41793,3,3,2022-03-04 00:00:00
41794,4,4,2022-03-05 00:00:00
41795,5,5,2022-03-06 00:00:00
41796,6,1,2022-03-07 00:00:00
41797,7,2,2022-03-08 00:00:00
41798,8,3,2022-03-09 00:00:00
41799,9,4,2022-03-10 00:00:00
41800,10,5,2022-03-11 00:00:00
41801,1,1,2022-03-12 00:00:00
41802,2,2,2022-03-13 00:00:00
41803,3,3,2022-03-14 00:00:00
41804,4,4,2022-03-15 00:00:00
41805,5,5,2022-03-16 00:00:00
41806,6,1,2022-03-17 00:00:00
41807,7,2,2022-03-18 00:00:00
41808,8,3,2022-03-19 00:00:00
41809,9,4,2022-03-20 00:00:00
41810,10,5,2022-03-21 00:00:00
41811,1,1,2022-03-22 00:00:00
41812,2,2,2022-03-23 00:00:00
41813,3,3,2022-03-24 00:00:00
41814,4,4,2022-03-25 00:00:00
41815,5,5,2022-03-26 00:00:00
41816,6,1,2022-03-27 00:00:00
41817,7,2,2022-03-28 00:00:00
41818,8,3,2022-03-29 00:00:00
41819,9,4,2022-03-30 00:00:00
41820,10,5,2022-03-31 00:00:00
41821,1,1,2022-04-01 00:00:00
41822,2,2,2022-04-02 00:00:00
41823,3,3,2022-04-03 00:00:00
41824,4,4,2022-04-04 00:00:00
41825,5,5,2022-04-05 00:00:00
41826,6,1,2022-04-06 00:00:00
41827,7,2,2022-04-07 00:00:00
41828,8,3,2022-04-08 00:00:00
41829,9,4,2022-04-09 00:00:00
41830,10,5,2022-04-10 00:00:00
41831,1,1,2022-04-11 00:00:00
41832,2,2,2022-04-12 00:00:00
41833,3,3,2022-04-13 00:00:00
41834,4,4,2022-04-14 00:00:00
41835,5,5,2022-04-15 00:00:00
41836,6,1,2022-04-16 00:00:00
41837,7,2,2022-04-17 00:00:00
41838,8,3,2022-04-18 00:00:00
41839,9,4,2022-04-19 00:00:00
41840,10,5,2022-04-20 00:00:00
41841,1,1,2022-04-21 00:00:00
41842,2,2,2022-04-22 00:00:00
41843,3,3,2022-04-23 00:00:00
41844,4,4,2022-04-24 00:00:00
41845,5,5,2022-04-25 00:00:00
41846,6,1,2022-04-26 00:00:00
41847,7,2,2022-04-27 00:00:00
41848,8,3,2022-04-28 00:00:00
41849,9,4,2022-04-29 00:00:00
41850,10,5,2022-04-30 00:00:00
41851,1,1,2022-05-01 00:00:00
41852,2,2,2022-05-02 00:00:00
41853,3,3,2022-05-03 00:00:00
41854,4,4,2022-05-04 00:00:00
41855,5,5,2022-05-05 00:00:00
41856,6,1,2022-05-06 00:00:00
41857,7,2,2022-05-07 00:00:00
41858,8,3,2022-05-08 00:00:00
41859,9,4,2022-05-09 00:00:00
41860,10,5,2022-05-10 00:00:00
41861,1,1,2022-05-11 00:00:00
41862,2,2,2022-05-12 00:00:00
41863,3,3,2022-05-13 00:00:00
41864,4,4,2022-05-14 00:00:00
41865,5,5,2022-05-15 00:00:00
41866,6,1,2022-05-16 00:00:00
41867,7,2,2022-05-17 00:00:00
41868,8,3,2022-05-18 00:00:00
41869,9,4,2022-05-19 00:00:00
41870,10,5,2022-05-20 00:00:00
41871,1,1,2022-05-21 00:00:00
41872,2,2,2022-05-22 00:00:00
41873,3,3,2022-05-23 00:00:00
41874,4,4,2022-05-24 00:00:00
41875,5,5,2022-05-25 00:00:00
41876,6,1,2022-05-26 00:00:00
41877,7,2,2022-05-27 00:00:00
41878,8,3,2022-05-28 00:00:00
41879,9,4,2022-05-29 00:00:00
41880,10,5,2022-05-30 00:00:00
41881,1,1,2022-05-31 00:00:00
41882,2,2,2022-06-01 00:00:00
41883,3,3,2022-06-02 00:00:00
41884,4,4,2022-06-03 00:00:00
41885,5,5,2022-06-04 00:00:00
41886,6,1,2022-06-05 00:00:00
41887,7,2,2022-06-06 00:00:00
41888,8,3,2022-06-07 00:00:00
41889,9,4,2022-06-08 00:00:00
41890,10,5,2022-06-09 00:00:00
41891,1,1,2022-06-10 00:00:00
41892,2,2,2022-06-11 00:00:00
41893,3,3,2022-06-12 00:00:00
41894,4,4,2022-06-13 00:00:00
41895,5,5,2022-06-14 00:00:00
41896,6,1,2022-06-15 00:00:00
41897,7,2,2022-06-16 00:00:00
41898,8,3,2022-06-17 00:00:00
41899,9,4,2022-06-18 00:00:00
41900,10,5,2022-06-19 00:00:00
41901,1,1,2022-06-20 00:00:00
41902,2,2,2022-06-21 00:00:00
41903,3,3,2022-06-22 00:00:00
41904,4,4,2022-06-23 00:00:00
41905,5,5,2022-06-24 00:00:00
41906,6,1,2022-06-25 00:00:00
41907,7,2,2022-06-26 00:00:00
41908,8,3,2022-06-27 00:00:00
41909,9,4,2022-06-28 00:00:00
41910,10,5,2022-06-29 00:00:00
41911,1,1,2022-06-30 00:00:00
41912,2,2,2022-07-01 00:00:00
41913,3,3,2022-07-02 00:00:00
41914,4,4,2022-07-03 00:00:00
41915,5,5,2022-07-04 00:00:00
41916,6,1,2022-07-05 00:00:00
41917,7,2,2022-07-06 00:00:00
41918,8,3,2022-07-07 00:00:00
41919,9,4,2022-07-08 00:00:00
41920,10,5,2022-07-09 00:00:00
41921,1,1,2022-07-10 00:00:00
41922,2,2,2022-07-11 00:00:00
41923,3,3,2022-07-12 00:00:00
41924,4,4,2022-07-13 00:00:00
41925,5,5,2022-07-14 00:00:00
41926,6,1,2022-07-15 00:00:00
41927,7,2,2022-07-16 00:00:00
41928,8,3,2022-07-17 00:00:00
41929,9,4,2022-07-18 00:00:00
41930,10,5,2022-07-19 00:00:00
41931,1,1,2022-07-20 00:00:00
41932,2,2,2022-07-21 00:00:00
41933,3,3,2022-07-22 00:00:00
41934,4,4,2022-07-23 00:00:00
41935,5,5,2022-07-24 00:00:00
41936,6,1,2022-07-25 00:00:00
41937,7,2,2022-07-26 00:00:00
41938,8,3,2022-07-27 00:00:00
41939,9,4,2022-07-28 00:00:00
41940,10,5,2022-07-29 00:00:00
41941,1,1,2022-07-30 00:00:00
41942,2,2,2022-07-31 00:00:00
41943,3,3,2022-08-01 00:00:00
41944,4,4,2022-08-02 00:00:00
41945,5,5,2022-08-03 00:00:00
41946,6,1,2022-08-04 00:00:00
41947,7,2,2022-08-05 00:00:00
41948,8,3,2022-08-06 00:00:00
41949,9,4,2022-08-07 00:00:00
41950,10,5,2022-08-08 00:00:00
41951,1,1,2022-08-09 00:00:00
41952,2,2,2022-08-10 00:00:00
41953,3,3,2022-08-11 00:00:00
41954,4,4,2022-08-12 00:00:00
41955,5,5,2022-08-13 00:00:00
41956,6,1,2022-08-14 00:00:00
41957,7,2,2022-08-15 00:00:00
41958,8,3,2022-08-16 00:00:00
41959,9,4,2022-08-17 00:00:00
41960,10,5,2022-08-18 00:00:00
41961,1,1,2022-08-19 00:00:00
41962,2,2,2022-08-20 00:00:00
41963,3,3,2022-08-21 00:00:00
41964,4,4,2022-08-22 00:00:00
41965,5,5,2022-08-23 00:00:00
41966,6,1,2022-08-24 00:00:00
41967,7,2,2022-08-25 00:00:00
